UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,temp_difference,torque_tool_interaction
288,L47467,L,298.2,308.3,1805,31.6,96,0,0,0,0,0,0,10.100000000000023,3033.6000000000004
289,H29702,H,298.2,308.4,1385,42.2,98,0,0,0,0,0,0,10.199999999999989,4135.6
290,L47469,L,298.1,308.4,1436,46.7,103,0,0,0,0,0,0,10.299999999999955,4810.1
291,L47470,L,298.1,308.4,1438,45.6,105,0,0,0,0,0,0,10.299999999999955,4788.0
292,L47471,L,298.0,308.3,1473,42.6,107,0,0,0,0,0,0,10.300000000000011,4558.2
293,L47472,L,298.1,308.4,1335,40.2,109,0,0,0,0,0,0,10.299999999999955,4381.8
294,H29707,H,298.1,308.5,1392,44.8,111,0,0,0,0,0,0,10.399999999999977,4972.799999999999
295,M15154,M,298.1,308.5,1372,51.1,116,0,0,0,0,0,0,10.399999999999977,5927.6
296,M15155,M,298.1,308.6,1716,30.7,119,0,0,0,0,0,0,10.5,3653.2999999999997
297,L47476,L,298.0,308.5,1395,46.2,122,0,0,0,0,0,0,10.5,5636.400000000001
298,L47477,L,298.0,308.5,1713,25.3,124,0,0,0,0,0,0,10.5,3137.2000000000003
300,M15159,M,297.8,308.3,1567,35.6,131,0,0,0,0,0,0,10.5,4663.6
301,L47480,L,297.8,308.4,1622,38.3,134,0,0,0,0,0,0,10.599999999999966,5132.2
302,L47481,L,297.7,308.4,1740,27.1,136,0,0,0,0,0,0,10.699999999999989,3685.6000000000004
303,H29716,H,297.8,308.4,1512,35.1,138,0,0,0,0,0,0,10.599999999999966,4843.8
304,M15163,M,297.8,308.4,1479,43.5,143,0,0,0,0,0,0,10.599999999999966,6220.5
305,L47484,L,297.8,308.4,1737,27.5,146,0,0,0,0,0,0,10.599999999999966,4015.0
307,L47486,L,297.8,308.4,1374,47.1,150,0,0,0,0,0,0,10.599999999999966,7065.0
308,M15167,M,297.8,308.4,1579,36.6,152,0,0,0,0,0,0,10.599999999999966,5563.2
309,L47488,L,297.9,308.5,1305,47.2,155,0,0,0,0,0,0,10.600000000000023,7316.0
310,M15169,M,297.9,308.5,1449,40.8,157,0,0,0,0,0,0,10.600000000000023,6405.599999999999
311,H29724,H,298.0,308.6,1526,41.8,160,0,0,0,0,0,0,10.600000000000023,6688.0
312,M15171,M,298.0,308.6,1453,44.1,165,0,0,0,0,0,0,10.600000000000023,7276.5
313,L47492,L,297.9,308.6,1468,36.0,168,0,0,0,0,0,0,10.700000000000045,6048.0
314,L47493,L,298.0,308.6,1313,50.8,170,0,0,0,0,0,0,10.600000000000023,8636.0
315,M15174,M,297.9,308.5,1300,53.0,172,0,0,0,0,0,0,10.600000000000023,9116.0
316,L47495,L,297.9,308.4,1646,40.6,175,0,0,0,0,0,0,10.5,7105.0
317,L47496,L,297.8,308.4,1714,33.2,177,0,0,0,0,0,0,10.599999999999966,5876.400000000001
318,L47497,L,297.8,308.4,1685,28.4,179,0,0,0,0,0,0,10.599999999999966,5083.599999999999
319,L47498,L,297.8,308.4,1512,39.9,181,0,0,0,0,0,0,10.599999999999966,7221.9
320,L47499,L,297.8,308.4,1612,32.1,183,0,0,0,0,0,0,10.599999999999966,5874.3
321,H29734,H,297.8,308.4,1550,38.2,185,0,0,0,0,0,0,10.599999999999966,7067.000000000001
322,L47501,L,297.8,308.4,1518,32.5,190,0,0,0,0,0,0,10.599999999999966,6175.0
323,L47502,L,297.8,308.5,1448,40.0,192,0,0,0,0,0,0,10.699999999999989,7680.0
324,L47503,L,297.8,308.5,1561,46.3,194,0,0,0,0,0,0,10.699999999999989,8982.199999999999
325,M15184,M,297.8,308.5,1488,41.9,196,0,0,0,0,0,0,10.699999999999989,8212.4
326,L47505,L,297.8,308.5,1699,27.8,199,0,0,0,0,0,0,10.699999999999989,5532.2
327,L47506,L,297.7,308.5,1501,41.4,201,0,0,0,0,0,0,10.800000000000011,8321.4
328,L47507,L,297.7,308.5,1373,56.7,203,1,0,0,0,1,0,10.800000000000011,11510.1
329,H29742,H,297.6,308.4,1703,31.4,205,0,0,0,0,0,0,10.799999999999955,6437.0
330,H29743,H,297.7,308.5,1720,29.9,210,0,0,0,0,0,0,10.800000000000011,6279.0
331,M15190,M,297.6,308.4,1398,41.9,215,0,0,0,0,0,0,10.799999999999955,9008.5
332,M15191,M,297.6,308.4,1391,51.9,218,0,0,0,0,0,0,10.799999999999955,11314.199999999999
333,M15192,M,297.6,308.3,1538,40.2,0,0,0,0,0,0,0,10.699999999999989,0.0
334,L47513,L,297.5,308.2,1647,31.3,3,0,0,0,0,0,0,10.699999999999989,93.9
335,M15194,M,297.5,308.1,1469,44.8,5,0,0,0,0,0,0,10.600000000000023,224.0
336,L47515,L,297.4,308.1,1749,25.9,8,0,0,0,0,0,0,10.700000000000045,207.2
338,L47517,L,297.6,308.3,1742,27.7,13,0,0,0,0,0,0,10.699999999999989,360.09999999999997
339,L47518,L,297.5,308.2,1563,38.2,15,0,0,0,0,0,0,10.699999999999989,573.0
340,M15199,M,297.5,308.2,1713,32.2,17,0,0,0,0,0,0,10.699999999999989,547.4000000000001
341,L47520,L,297.4,308.1,1474,39.4,20,0,0,0,0,0,0,10.700000000000045,788.0
342,M15201,M,297.4,308.2,1530,32.6,22,0,0,0,0,0,0,10.800000000000011,717.2
343,L47522,L,297.4,308.2,1471,46.5,25,0,0,0,0,0,0,10.800000000000011,1162.5
344,L47523,L,297.5,308.3,1388,48.6,27,0,0,0,0,0,0,10.800000000000011,1312.2
346,L47525,L,297.5,308.3,1585,32.9,32,0,0,0,0,0,0,10.800000000000011,1052.8
347,M15206,M,297.5,308.3,1459,45.2,34,0,0,0,0,0,0,10.800000000000011,1536.8000000000002
348,L47527,L,297.5,308.3,1544,40.8,37,0,0,0,0,0,0,10.800000000000011,1509.6
349,L47528,L,297.6,308.3,1617,31.7,39,0,0,0,0,0,0,10.699999999999989,1236.3
350,L47529,L,297.6,308.3,1595,34.3,41,0,0,0,0,0,0,10.699999999999989,1406.3
351,H29764,H,297.6,308.3,1400,44.3,43,0,0,0,0,0,0,10.699999999999989,1904.8999999999999
352,M15211,M,297.6,308.4,1611,31.0,48,0,0,0,0,0,0,10.799999999999955,1488.0
353,M15212,M,297.6,308.4,1507,46.0,51,0,0,0,0,0,0,10.799999999999955,2346.0
354,H29767,H,297.5,308.3,1674,30.0,54,0,0,0,0,0,0,10.800000000000011,1620.0
355,L47534,L,297.6,308.3,1658,34.3,59,0,0,0,0,0,0,10.699999999999989,2023.6999999999998
356,L47535,L,297.6,308.3,1623,36.9,61,0,0,0,0,0,0,10.699999999999989,2250.9
357,M15216,M,297.6,308.4,1398,48.9,63,0,0,0,0,0,0,10.799999999999955,3080.7
358,L47537,L,297.6,308.4,1517,34.2,66,0,0,0,0,0,0,10.799999999999955,2257.2000000000003
359,M15218,M,297.6,308.3,1467,36.7,68,0,0,0,0,0,0,10.699999999999989,2495.6000000000004
360,M15219,M,297.6,308.3,1567,34.6,71,0,0,0,0,0,0,10.699999999999989,2456.6
361,M15220,M,297.5,308.3,1521,38.2,74,0,0,0,0,0,0,10.800000000000011,2826.8
362,L47541,L,297.5,308.3,1596,36.8,77,0,0,0,0,0,0,10.800000000000011,2833.6
363,H29776,H,297.6,308.3,1640,30.9,79,0,0,0,0,0,0,10.699999999999989,2441.1
364,L47543,L,297.6,308.3,1438,47.8,84,0,0,0,0,0,0,10.699999999999989,4015.2
365,L47544,L,297.6,308.4,1407,55.2,86,0,0,0,0,0,0,10.799999999999955,4747.2
366,L47545,L,297.6,308.4,1353,57.5,88,0,0,0,0,0,0,10.799999999999955,5060.0
367,M15226,M,297.6,308.5,1552,40.9,90,0,0,0,0,0,0,10.899999999999977,3681.0
368,M15227,M,297.6,308.4,1569,38.3,93,0,0,0,0,0,0,10.799999999999955,3561.8999999999996
369,L47548,L,297.5,308.4,1489,39.5,96,0,0,0,0,0,0,10.899999999999977,3792.0
370,H29783,H,297.5,308.4,1587,36.1,98,0,0,0,0,0,0,10.899999999999977,3537.8
371,M15230,M,297.5,308.3,1622,37.2,103,0,0,0,0,0,0,10.800000000000011,3831.6000000000004
372,L47551,L,297.5,308.4,1604,38.1,106,0,0,0,0,0,0,10.899999999999977,4038.6000000000004
373,M15232,M,297.4,308.3,1405,51.7,108,0,0,0,0,0,0,10.900000000000034,5583.6
374,L47553,L,297.4,308.3,1412,42.0,111,0,0,0,0,0,0,10.900000000000034,4662.0
375,L47554,L,297.4,308.3,1431,43.0,113,0,0,0,0,0,0,10.900000000000034,4859.0
376,L47555,L,297.4,308.2,1533,37.4,115,0,0,0,0,0,0,10.800000000000011,4301.0
377,M15236,M,297.4,308.2,1401,51.9,117,0,0,0,0,0,0,10.800000000000011,6072.3
378,M15237,M,297.4,308.2,1424,53.9,120,0,0,0,0,0,0,10.800000000000011,6468.0
379,L47558,L,297.3,308.2,1754,29.4,123,0,0,0,0,0,0,10.899999999999977,3616.2
380,L47559,L,297.3,308.2,1754,26.8,125,0,0,0,0,0,0,10.899999999999977,3350.0
382,L47561,L,297.5,308.5,1546,40.4,129,0,0,0,0,0,0,11.0,5211.599999999999
383,L47562,L,297.5,308.5,1335,48.0,131,0,0,0,0,0,0,11.0,6288.0
384,M15243,M,297.5,308.6,1842,27.0,133,0,0,0,0,0,0,11.100000000000023,3591.0
385,L47564,L,297.5,308.5,1712,26.8,136,0,0,0,0,0,0,11.0,3644.8
386,M15245,M,297.6,308.6,1414,45.4,138,0,0,0,0,0,0,11.0,6265.2
387,L47566,L,297.6,308.7,1319,50.9,141,0,0,0,0,0,0,11.099999999999966,7176.9
388,L47567,L,297.7,308.7,1249,60.4,143,0,0,0,0,0,0,11.0,8637.199999999999
389,L47568,L,297.6,308.7,1455,48.2,145,0,0,0,0,0,0,11.099999999999966,6989.0
390,M15249,M,297.6,308.7,1408,54.8,147,0,0,0,0,0,0,11.099999999999966,8055.599999999999
391,L47570,L,297.6,308.7,1460,46.7,150,0,0,0,0,0,0,11.099999999999966,7005.0
392,L47571,L,297.6,308.6,1491,38.1,152,0,0,0,0,0,0,11.0,5791.2
393,M15252,M,297.6,308.5,1490,43.4,154,0,0,0,0,0,0,10.899999999999977,6683.599999999999
394,M15253,M,297.5,308.4,1350,52.2,157,0,0,0,0,0,0,10.899999999999977,8195.4
395,L47574,L,297.5,308.4,1528,39.9,160,0,0,0,0,0,0,10.899999999999977,6384.0
396,L47575,L,297.4,308.3,1571,37.7,162,0,0,0,0,0,0,10.900000000000034,6107.400000000001
397,L47576,L,297.4,308.3,1490,42.6,164,0,0,0,0,0,0,10.900000000000034,6986.400000000001
398,M15257,M,297.4,308.3,1774,28.9,166,0,0,0,0,0,0,10.900000000000034,4797.4
399,H29812,H,297.4,308.3,1502,43.6,169,0,0,0,0,0,0,10.900000000000034,7368.400000000001
400,L47579,L,297.4,308.4,1392,49.7,174,0,0,0,0,0,0,11.0,8647.800000000001
402,L47581,L,297.5,308.5,1722,30.4,178,0,0,0,0,0,0,11.0,5411.2
403,L47582,L,297.4,308.6,1678,32.3,180,0,0,0,0,0,0,11.200000000000045,5813.999999999999
404,L47583,L,297.3,308.6,1273,59.8,182,0,0,0,0,0,0,11.300000000000011,10883.6
405,L47584,L,297.3,308.6,1297,45.9,184,0,0,0,0,0,0,11.300000000000011,8445.6
406,L47585,L,297.3,308.5,1350,57.6,186,0,0,0,0,0,0,11.199999999999989,10713.6
407,L47586,L,297.4,308.6,1439,51.9,188,0,0,0,0,0,0,11.200000000000045,9757.199999999999
408,M15267,M,297.4,308.5,1600,42.1,190,0,0,0,0,0,0,11.100000000000023,7999.0
409,M15268,M,297.4,308.6,1434,44.4,193,0,0,0,0,0,0,11.200000000000045,8569.199999999999
410,L47589,L,297.4,308.6,1459,41.3,196,0,0,0,0,0,0,11.200000000000045,8094.799999999999
411,M15270,M,297.5,308.6,1472,44.9,198,0,0,0,0,0,0,11.100000000000023,8890.199999999999
412,L47591,L,297.5,308.7,1429,44.3,201,0,0,0,0,0,0,11.199999999999989,8904.3
413,L47592,L,297.5,308.6,1388,48.2,203,0,0,0,0,0,0,11.100000000000023,9784.6
414,L47593,L,297.4,308.4,1573,34.5,205,0,0,0,0,0,0,11.0,7072.5
415,L47594,L,297.4,308.4,1588,32.5,207,0,0,0,0,0,0,11.0,6727.5
416,L47595,L,297.5,308.4,1511,42.8,209,0,0,0,0,0,0,10.899999999999977,8945.199999999999
417,L47596,L,297.4,308.5,1495,37.8,211,0,0,0,0,0,0,11.100000000000023,7975.799999999999
418,L47597,L,297.4,308.4,1394,50.1,213,0,0,0,0,0,0,11.0,10671.300000000001
420,M15279,M,297.3,308.3,1501,38.2,2,0,0,0,0,0,0,11.0,76.4
421,M15280,M,297.3,308.3,1301,39.6,5,0,0,0,0,0,0,11.0,198.0
422,M15281,M,297.3,308.3,1657,31.1,8,0,0,0,0,0,0,11.0,248.8
423,L47602,L,297.3,308.3,1333,55.2,11,0,0,0,0,0,0,11.0,607.2
424,L47603,L,297.3,308.3,1484,43.9,13,0,0,0,0,0,0,11.0,570.6999999999999
425,L47604,L,297.3,308.4,1430,45.7,15,0,0,0,0,0,0,11.099999999999966,685.5
426,M15285,M,297.3,308.4,1665,28.9,17,0,0,0,0,0,0,11.099999999999966,491.29999999999995
427,L47606,L,297.4,308.5,1501,44.9,20,0,0,0,0,0,0,11.100000000000023,898.0
428,M15287,M,297.5,308.5,1496,42.2,22,0,0,0,0,0,0,11.0,928.4000000000001
429,M15288,M,297.6,308.6,1595,36.9,25,0,0,0,0,0,0,11.0,922.5
430,L47609,L,297.5,308.6,1208,62.3,28,0,0,0,0,0,0,11.100000000000023,1744.3999999999999
431,L47610,L,297.5,308.6,1596,37.1,30,0,0,0,0,0,0,11.100000000000023,1113.0
432,L47611,L,297.5,308.5,1446,41.9,32,0,0,0,0,0,0,11.0,1340.8
433,M15292,M,297.6,308.5,1466,39.7,34,0,0,0,0,0,0,10.899999999999977,1349.8000000000002
434,M15293,M,297.6,308.5,1848,23.7,37,0,0,0,0,0,0,10.899999999999977,876.9
435,M15294,M,297.5,308.5,1484,44.7,40,0,0,0,0,0,0,11.0,1788.0
436,L47615,L,297.4,308.3,1493,41.2,43,0,0,0,0,0,0,10.900000000000034,1771.6000000000001
437,L47616,L,297.3,308.3,1504,36.3,45,0,0,0,0,0,0,11.0,1633.4999999999998
438,L47617,L,297.3,308.3,1538,38.5,47,0,0,0,0,0,0,11.0,1809.5
439,L47618,L,297.4,308.4,1341,52.2,49,0,0,0,0,0,0,11.0,2557.8
440,M15299,M,297.4,308.3,1535,34.6,51,0,0,0,0,0,0,10.900000000000034,1764.6000000000001
441,L47620,L,297.4,308.5,1389,39.2,54,0,0,0,0,0,0,11.100000000000023,2116.8
442,H29855,H,297.5,308.5,1393,46.6,56,0,0,0,0,0,0,11.0,2609.6
443,L47622,L,297.4,308.5,1399,61.5,61,1,0,0,1,0,0,11.100000000000023,3751.5
444,H29857,H,297.4,308.5,1469,45.1,63,0,0,0,0,0,0,11.100000000000023,2841.3
445,L47624,L,297.4,308.4,1582,37.2,68,0,0,0,0,0,0,11.0,2529.6000000000004
446,L47625,L,297.5,308.6,1793,26.7,70,0,0,0,0,0,0,11.100000000000023,1869.0
447,L47626,L,297.5,308.6,1452,39.0,72,0,0,0,0,0,0,11.100000000000023,2808.0
448,M15307,M,297.6,308.7,1376,59.9,74,0,0,0,0,0,0,11.099999999999966,4432.599999999999
449,L47628,L,297.5,308.6,1552,44.9,77,0,0,0,0,0,0,11.100000000000023,3457.2999999999997
450,L47629,L,297.6,308.7,1622,37.9,79,0,0,0,0,0,0,11.099999999999966,2994.1
451,M15310,M,297.6,308.7,1419,41.7,81,0,0,0,0,0,0,11.099999999999966,3377.7000000000003
452,H29865,H,297.5,308.6,1440,46.1,84,0,0,0,0,0,0,11.100000000000023,3872.4
453,M15312,M,297.4,308.6,1643,31.0,89,0,0,0,0,0,0,11.200000000000045,2759.0
454,L47633,L,297.4,308.7,1510,36.2,92,0,0,0,0,0,0,11.300000000000011,3330.4
455,L47634,L,297.4,308.7,1468,46.6,94,0,0,0,0,0,0,11.300000000000011,4380.400000000001
456,L47635,L,297.4,308.7,1429,57.4,96,0,0,0,0,0,0,11.300000000000011,5510.4
457,H29870,H,297.3,308.7,1478,47.6,98,0,0,0,0,0,0,11.399999999999977,4664.8
458,L47637,L,297.4,308.6,1276,53.6,103,0,0,0,0,0,0,11.200000000000045,5520.8
459,L47638,L,297.3,308.6,1486,42.6,105,0,0,0,0,0,0,11.300000000000011,4473.0
460,L47639,L,297.4,308.6,1476,42.3,107,0,0,0,0,0,0,11.200000000000045,4526.099999999999
461,H29874,H,297.3,308.6,1431,42.0,109,0,0,0,0,0,0,11.300000000000011,4578.0
462,L47641,L,297.4,308.7,1402,40.2,114,0,0,0,0,0,0,11.300000000000011,4582.8
463,L47642,L,297.4,308.7,1433,43.4,116,0,0,0,0,0,0,11.300000000000011,5034.4
465,L47644,L,297.3,308.6,1511,35.7,120,0,0,0,0,0,0,11.300000000000011,4284.0
466,M15325,M,297.3,308.6,1456,42.9,122,0,0,0,0,0,0,11.300000000000011,5233.8
467,L47646,L,297.2,308.5,1550,41.5,125,0,0,0,0,0,0,11.300000000000011,5187.5
469,L47648,L,297.3,308.7,1619,31.6,129,0,0,0,0,0,0,11.399999999999977,4076.4
470,M15329,M,297.3,308.8,1586,32.7,131,0,0,0,0,0,0,11.5,4283.700000000001
471,H29884,H,297.3,308.8,1499,44.2,134,0,0,0,0,0,0,11.5,5922.8
472,H29885,H,297.3,308.8,1419,42.4,139,0,0,0,0,0,0,11.5,5893.599999999999
473,M15332,M,297.4,309.0,1497,41.8,144,0,0,0,0,0,0,11.600000000000023,6019.2
474,M15333,M,297.4,309.0,1520,37.0,147,0,0,0,0,0,0,11.600000000000023,5439.0
475,L47654,L,297.4,309.1,1478,49.8,150,0,0,0,0,0,0,11.700000000000045,7470.0
476,L47655,L,297.4,309.1,1380,41.1,152,0,0,0,0,0,0,11.700000000000045,6247.2
477,L47656,L,297.4,309.0,1570,37.9,154,0,0,0,0,0,0,11.600000000000023,5836.599999999999
478,H29891,H,297.4,309.0,1468,41.4,156,0,0,0,0,0,0,11.600000000000023,6458.4
479,L47658,L,297.4,309.0,1833,22.6,161,0,0,0,0,0,0,11.600000000000023,3638.6000000000004
480,M15339,M,297.4,308.9,1323,57.3,163,0,0,0,0,0,0,11.5,9339.9
481,L47660,L,297.4,309.0,1583,32.0,166,0,0,0,0,0,0,11.600000000000023,5312.0
482,M15341,M,297.3,309.0,1556,39.5,168,0,0,0,0,0,0,11.699999999999989,6636.0
483,L47662,L,297.3,309.0,1548,37.4,171,0,0,0,0,0,0,11.699999999999989,6395.4
484,L47663,L,297.4,309.0,1324,56.9,173,0,0,0,0,0,0,11.600000000000023,9843.699999999999
485,L47664,L,297.4,309.0,1568,33.7,175,0,0,0,0,0,0,11.600000000000023,5897.500000000001
486,M15345,M,297.4,309.0,1685,30.7,177,0,0,0,0,0,0,11.600000000000023,5433.9
487,M15346,M,297.4,309.1,1582,35.9,180,0,0,0,0,0,0,11.700000000000045,6462.0
488,M15347,M,297.4,309.1,1463,35.0,183,0,0,0,0,0,0,11.700000000000045,6405.0
489,L47668,L,297.4,309.2,1584,42.8,186,0,0,0,0,0,0,11.800000000000011,7960.799999999999
490,M15349,M,297.5,309.2,1347,55.8,188,0,0,0,0,0,0,11.699999999999989,10490.4
491,L47670,L,297.4,309.2,1459,37.9,191,0,0,0,0,0,0,11.800000000000011,7238.9
492,L47671,L,297.4,309.2,1420,45.6,193,0,0,0,0,0,0,11.800000000000011,8800.800000000001
493,L47672,L,297.5,309.3,1404,43.5,195,0,0,0,0,0,0,11.800000000000011,8482.5
494,L47673,L,297.5,309.3,1470,38.8,197,0,0,0,0,0,0,11.800000000000011,7643.599999999999
495,L47674,L,297.6,309.4,1326,49.8,199,0,0,0,0,0,0,11.799999999999955,9910.199999999999
496,H29909,H,297.5,309.3,1459,49.7,201,0,0,0,0,0,0,11.800000000000011,9989.7
497,M15356,M,297.5,309.2,1530,40.0,206,0,0,0,0,0,0,11.699999999999989,8240.0
498,L47677,L,297.4,309.0,1505,39.2,209,0,0,0,0,0,0,11.600000000000023,8192.800000000001
499,L47678,L,297.5,309.1,1611,30.2,211,0,0,0,0,0,0,11.600000000000023,6372.2
500,L47679,L,297.5,309.1,1515,35.1,213,0,0,0,0,0,0,11.600000000000023,7476.3
501,M15360,M,297.5,309.2,1804,27.4,215,0,0,0,0,0,0,11.699999999999989,5891.0
502,M15361,M,297.6,309.3,1464,46.2,218,0,0,0,0,0,0,11.699999999999989,10071.6
503,L47682,L,297.6,309.2,1390,43.3,221,0,0,0,0,0,0,11.599999999999966,9569.3
504,M15363,M,297.6,309.2,1442,48.1,0,0,0,0,0,0,0,11.599999999999966,0.0
505,M15364,M,297.6,309.3,1529,41.9,3,0,0,0,0,0,0,11.699999999999989,125.69999999999999
506,L47685,L,297.6,309.3,1610,35.0,6,0,0,0,0,0,0,11.699999999999989,210.0
507,L47686,L,297.6,309.3,1543,34.3,8,0,0,0,0,0,0,11.699999999999989,274.4
508,H29921,H,297.8,309.4,1445,48.2,10,0,0,0,0,0,0,11.599999999999966,482.0
509,L47688,L,297.7,309.3,1893,24.6,15,0,0,0,0,0,0,11.600000000000023,369.0
510,M15369,M,297.6,309.3,1415,41.3,17,0,0,0,0,0,0,11.699999999999989,702.0999999999999
511,L47690,L,297.5,309.3,1564,37.5,20,0,0,0,0,0,0,11.800000000000011,750.0
512,L47691,L,297.5,309.3,1479,39.4,22,0,0,0,0,0,0,11.800000000000011,866.8
513,L47692,L,297.5,309.2,1426,44.8,24,0,0,0,0,0,0,11.699999999999989,1075.1999999999998
514,L47693,L,297.4,309.2,1428,38.8,26,0,0,0,0,0,0,11.800000000000011,1008.8
515,L47694,L,297.4,309.2,1620,33.2,28,0,0,0,0,0,0,11.800000000000011,929.6000000000001
516,L47695,L,297.5,309.2,1715,28.0,30,0,0,0,0,0,0,11.699999999999989,840.0
517,L47696,L,297.5,309.3,1732,29.9,32,0,0,0,0,0,0,11.800000000000011,956.8
518,M15377,M,297.5,309.4,1391,58.2,34,0,0,0,0,0,0,11.899999999999977,1978.8000000000002
521,L47700,L,297.6,309.5,1617,36.2,42,0,0,0,0,0,0,11.899999999999977,1520.4
522,L47701,L,297.5,309.4,1497,35.8,44,0,0,0,0,0,0,11.899999999999977,1575.1999999999998
523,M15382,M,297.5,309.5,1448,43.7,46,0,0,0,0,0,0,12.0,2010.2
524,L47703,L,297.4,309.4,1401,45.9,49,0,0,0,0,0,0,12.0,2249.1
525,L47704,L,297.4,309.4,1620,35.4,51,0,0,0,0,0,0,12.0,1805.3999999999999
526,L47705,L,297.4,309.4,1466,45.5,53,0,0,0,0,0,0,12.0,2411.5
527,L47706,L,297.6,309.5,1373,50.6,55,0,0,0,0,0,0,11.899999999999977,2783.0
528,M15387,M,297.6,309.6,1592,35.8,57,0,0,0,0,0,0,12.0,2040.6
529,M15388,M,297.5,309.5,1553,42.4,60,0,0,0,0,0,0,12.0,2544.0
530,L47709,L,297.6,309.5,1569,36.2,63,0,0,0,0,0,0,11.899999999999977,2280.6000000000004
531,M15390,M,297.6,309.5,1709,32.2,65,0,0,0,0,0,0,11.899999999999977,2093.0
532,L47711,L,297.6,309.5,1549,34.9,68,0,0,0,0,0,0,11.899999999999977,2373.2
533,L47712,L,297.5,309.4,1443,45.4,70,0,0,0,0,0,0,11.899999999999977,3178.0
534,L47713,L,297.5,309.3,1675,29.8,72,0,0,0,0,0,0,11.800000000000011,2145.6
535,L47714,L,297.5,309.3,1623,33.4,74,0,0,0,0,0,0,11.800000000000011,2471.6
536,H29949,H,297.4,309.3,1365,52.4,76,0,0,0,0,0,0,11.900000000000034,3982.4
537,L47716,L,297.4,309.3,1759,24.8,81,0,0,0,0,0,0,11.900000000000034,2008.8
538,H29951,H,297.4,309.3,1516,43.0,83,0,0,0,0,0,0,11.900000000000034,3569.0
539,M15398,M,297.4,309.3,1499,36.8,88,0,0,0,0,0,0,11.900000000000034,3238.3999999999996
540,M15399,M,297.4,309.3,1775,25.8,91,0,0,0,0,0,0,11.900000000000034,2347.8
541,L47720,L,297.4,309.4,1473,45.5,94,0,0,0,0,0,0,12.0,4277.0
542,L47721,L,297.4,309.4,1296,52.3,96,0,0,0,0,0,0,12.0,5020.799999999999
543,L47722,L,297.5,309.4,1803,24.7,98,0,0,0,0,0,0,11.899999999999977,2420.6
544,H29957,H,297.5,309.3,1563,36.1,100,0,0,0,0,0,0,11.800000000000011,3610.0
545,M15404,M,297.5,309.4,1831,26.6,105,0,0,0,0,0,0,11.899999999999977,2793.0
547,L47726,L,297.5,309.4,1809,24.3,110,0,0,0,0,0,0,11.899999999999977,2673.0
548,M15407,M,297.5,309.4,1482,39.3,112,0,0,0,0,0,0,11.899999999999977,4401.599999999999
549,L47728,L,297.4,309.3,1332,53.2,115,0,0,0,0,0,0,11.900000000000034,6118.0
550,L47729,L,297.4,309.2,1437,40.4,117,0,0,0,0,0,0,11.800000000000011,4726.8
551,L47730,L,297.4,309.2,1698,29.4,119,0,0,0,0,0,0,11.800000000000011,3498.6
552,L47731,L,297.4,309.2,1274,54.3,121,0,0,0,0,0,0,11.800000000000011,6570.299999999999
553,M15412,M,297.4,309.3,1622,35.0,123,0,0,0,0,0,0,11.900000000000034,4305.0
554,M15413,M,297.4,309.3,1564,36.0,126,0,0,0,0,0,0,11.900000000000034,4536.0
555,H29968,H,297.5,309.4,1368,45.3,129,0,0,0,0,0,0,11.899999999999977,5843.7
556,M15415,M,297.4,309.4,1539,42.2,134,0,0,0,0,0,0,12.0,5654.8
557,L47736,L,297.5,309.4,1357,50.1,137,0,0,0,0,0,0,11.899999999999977,6863.7
558,M15417,M,297.5,309.4,1433,48.3,139,0,0,0,0,0,0,11.899999999999977,6713.7
559,L47738,L,297.5,309.4,1650,34.6,142,0,0,0,0,0,0,11.899999999999977,4913.2
560,L47739,L,297.5,309.4,1503,40.6,144,0,0,0,0,0,0,11.899999999999977,5846.400000000001
561,L47740,L,297.5,309.4,1318,58.2,146,0,0,0,0,0,0,11.899999999999977,8497.2
562,M15421,M,297.5,309.4,1678,34.4,148,0,0,0,0,0,0,11.899999999999977,5091.2
563,L47742,L,297.6,309.5,1574,30.9,151,0,0,0,0,0,0,11.899999999999977,4665.9
564,L47743,L,297.7,309.6,1529,35.2,153,0,0,0,0,0,0,11.900000000000034,5385.6
565,H29978,H,297.6,309.6,1669,32.1,155,0,0,0,0,0,0,12.0,4975.5
566,H29979,H,297.7,309.7,1570,35.8,160,0,0,0,0,0,0,12.0,5728.0
567,M15426,M,297.6,309.7,1541,33.7,165,0,0,0,0,0,0,12.099999999999966,5560.500000000001
568,M15427,M,297.7,309.7,1680,30.2,168,0,0,0,0,0,0,12.0,5073.599999999999
570,M15429,M,297.7,309.6,1596,35.2,173,0,0,0,0,0,0,11.900000000000034,6089.6
571,L47750,L,297.7,309.7,1498,41.0,176,0,0,0,0,0,0,12.0,7216.0
572,M15431,M,297.8,309.8,1676,29.0,178,0,0,0,0,0,0,12.0,5162.0
573,L47752,L,297.8,309.9,1351,49.0,181,0,0,0,0,0,0,12.099999999999966,8869.0
574,L47753,L,297.9,309.9,1472,45.0,183,0,0,0,0,0,0,12.0,8235.0
575,M15434,M,297.9,310.0,1439,41.7,185,0,0,0,0,0,0,12.100000000000023,7714.500000000001
576,M15435,M,297.9,309.9,1410,55.4,188,0,0,0,0,0,0,12.0,10415.199999999999
577,H29990,H,297.7,309.7,1440,51.1,191,0,0,0,0,0,0,12.0,9760.1
